"entityID","entity","entityTag","property","valueId","value","valueTag","group","source"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","随访复查","1576806136424261013","CK水平","观测操作","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","一级预防","1567677479653201820","烟酸类","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1585622404032353628","他汀类药物","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1604802234715245083","胆固醇吸收抑制剂","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677492281857602","依折麦布","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1576806136425245634","PCSK9抑制剂","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677479704556222","贝特类","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1576806136431560708","高纯度鱼油","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677479704556222","贝特类药物","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677479659336507","辛伐他汀","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677479669500847","匹伐他汀","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136424053047","2型糖尿病合并血脂异常","疾病","治疗药物","1567677479696744354","阿托伐他汀","药品","0","中国2型糖尿病合并血脂异常防治专家共识(2017年修订版)"
"1576806136423038060","2型心肌梗死","疾病","分型分期标准",,"与冠状动脉粥样斑块急性破裂或侵蚀、血栓形成无关，为心肌供氧和需氧之间失平衡所致。",,"0","急性ST段抬高型心肌梗死诊断和治疗指南(2019)"
"1576806136423655265","3型心肌梗死","疾病","分型分期标准",,"指心脏性死亡伴心肌缺血症状和新发生缺血性心电图改变或心室颤动（ventricularfibrillation,VF），但死亡发生于获得生物标志物的血样本或在明确心脏生物标志物增高之前，尸检证实为心肌梗死。",,"0","急性ST段抬高型心肌梗死诊断和治疗指南(2019)"
"1576806136422552452","4型心肌梗死","疾病","分型分期标准",,"包括经皮冠状动脉介入治疗（percutaneouscoronaryintervention,PCI）相关心肌梗死（4a型）、冠状动脉内支架或支撑物血栓形成相关心肌梗塞（4b型）及再狭窄相关心肌梗塞（4c型）。",,"0","急性ST段抬高型心肌梗死诊断和治疗指南(2019)"
"1576806136423225720","5%咪喹莫特","药品","不良反应","1576806136425083174","表皮剥落","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1576806136423225720","5%咪喹莫特","药品","不良反应","1585622404060370070","结痂","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1576806136423225720","5%咪喹莫特","药品","不良反应","1567677479071433545","皮肤红斑","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1576806136423184808","5型心肌梗死","疾病","分型分期标准",,"为冠状动脉旁路移植术（coronaryarterybypassgrafting，CABG）相关的心肌梗死。首次心肌梗死28d内再次发生的心肌梗死称为再梗死（re-infarction），28d后则称为复发性心肌梗死（recurrentmyocardialinfarction）。",,"0","急性ST段抬高型心肌梗死诊断和治疗指南(2019)"
"1585622404032000720","ACEI","药品","禁忌证","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1567677483580258363","双侧肾动脉狭窄","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1576806136448785651","血肌酐＞221μmol/L（2.5mg/dl）","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1576806136423012313","肾小球滤过率＜30ml/min/1.73m2","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1576806136448761707","血钾＞5.0mmol/L","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1576806136451136201","症状性低血压","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1576806136441084372","收缩压＜90mmHg","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1567677479170103300","左心室流出道梗阻","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1567677480302420256","主动脉瓣狭窄","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1567677479222138815","肥厚型梗阻性心肌病","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1585622404032000720","ACEI","药品","禁忌证","1567677476855118015","肺动脉高压","疾病","0","中国肺高血压诊断和治疗指南2018"
"1576806136423531641","AIII型三房心","疾病","分型分期标准",,"卵圆孔已闭合，无房间交通。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136423754376","AII型三房心","疾病","分型分期标准",,"卵圆孔位于远端腔。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136423602221","AI型三房心","疾病","分型分期标准",,"卵圆孔位于近端腔。",,"0","临床诊疗指南——心血管外科学分册"
"1567677493030734364","ARB","药品","不良反应","1567677479225726600","低血压","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","不良反应","1576806136440615115","肾功能恶化","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","不良反应","1567677479199060140","高钾血症","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","不良反应","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677483580258363","双侧肾动脉狭窄","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1576806136448785651","血肌酐＞221μmol/L（2.5mg/dl）","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1576806136423012313","eGFR＜30ml/min/1.73m2","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1576806136448761707","血钾＞5.0mmol/L","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1576806136451136201","症状性低血压","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1576806136441084372","收缩压＜90mmHg","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1567677479170103300","左心室流出道梗阻","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1567677480302420256","主动脉瓣狭窄","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1567677479222138815","肥厚型梗阻性心肌病","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1567677493030734364","ARB","药品","禁忌证","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1576806136448785651","血肌酐＞221μmol/L（2.5mg/dl）","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1576806136423012313","肾小球滤过率＜30ml/min/1.73m2","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1576806136448761707","血钾＞5.0mmol/L","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1576806136451136201","症状性低血压","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1576806136441084372","收缩压＜90mmHg","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677479170103300","左心室流出道梗阻","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677480302420256","主动脉瓣狭窄","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677479222138815","肥厚型梗阻性心肌病","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677483580258363","双侧肾动脉狭窄","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677493030734364","ARB","药品","禁忌证","1567677476855118015","肺动脉高压","疾病","0","中国肺高血压诊断和治疗指南2018"
"1576806136423180373","ARNI","药品","不良反应","1567677479225726600","低血压","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","不良反应","1576806136440615115","肾功能恶化","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","不良反应","1567677479199060140","高钾血症","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","不良反应","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","不良反应","1567677476661335480","不良反应","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","不良反应","1567677479225726600","低血压","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","不良反应","1576806136440615115","肾功能恶化","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","不良反应","1567677479199060140","高钾血症","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","不良反应","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136447816254","血管神经性水肿病史","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136441050424","双侧肾动脉重度狭窄","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136452237821","重度肝损害","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1567677479246355482","胆汁性肝硬化","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1567677476805660635","胆汁淤积","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423386553","ARB过敏","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423558452","ARNI过敏","疾病","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136448785651","血肌酐＞221μmol/L(2.5mg/dl)","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423012313","eGFR＜30ml/min/1.73m2","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136448575786","血钾＞5.4mmol/L","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136451136201","症状性低血压","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136441118841","收缩压＜95mmHg","临床所见","0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1576806136423180373","ARNI","药品","禁忌证","1567677479653656580","血管神经性水肿","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136441050424","双侧肾动脉重度狭窄","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136452237821","重度肝损害","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1567677479246355482","胆汁性肝硬化","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1567677476805660635","胆汁淤积","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423386553","ARB过敏","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423558452","ARNI过敏","疾病","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136448785651","血肌酐＞221μmol/L（2.5mg/dl）","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136423012313","eGFR＜30ml/min/1.73m2","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136448575786","血钾＞5.4mmol/L","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136451136201","症状性低血压","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136423180373","ARNI","药品","禁忌证","1576806136441118841","收缩压＜95mmHg","临床所见","0","慢性心力衰竭基层诊疗指南(2019年)"
"1567677486503666567","A型单心室","疾病","分型","1576806136423505654","AI型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677486503666567","A型单心室","疾病","分型","1576806136423564106","AII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677486503666567","A型单心室","疾病","分型","1576806136423148575","AIII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136423327665","A型三房心","疾病","分型","1576806136423602221","AI型三房心","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136423327665","A型三房心","疾病","分型","1576806136423754376","AII型三房心","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136423327665","A型三房心","疾病","分型","1576806136423531641","AIII型三房心","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136423327665","A型三房心","疾病","分型分期标准",,"典型三房心，隔膜上有一个或多个小孔。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424221454","A型三尖瓣下移畸形","疾病","分型分期标准",,"功能右室容积足够，房化右室小。前叶正常，后叶轻度下移。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424743240","A型主动脉弓中断","疾病","分型分期标准",,"紧靠左锁骨下动脉的远端主动脉弓（40%）。",,"0","临床诊疗指南——心血管外科学分册"
"1595386466562435632","A型主动脉夹层","疾病","分型分期标准",,"升主动脉受累",,"0","临床诊疗指南——心血管内科学分册"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","临床表现","1567677476903065426","巨头","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","临床表现","1567677480247868800","脂肪瘤","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","临床表现","1576806136449140671","阴茎雀斑样痣","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","临床表现","1567677480354264561","血管畸形","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","遗传方式",,"常染色体显性遗传",,"0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","诊断相关检查","1567677492538458135","B超","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","诊断相关检查","1567677492610776106","增强MRI","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677492127123107","Bannayan-Riley-Ruvalcaba综合征","疾病","诊断相关检查","1567677492531014172","增强CT","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1576806136438715461","内脏肥大","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1567677476800666544","巨舌","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1576806136428460253","发育缺陷","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1567677479402108503","新生儿低血糖","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1576806136432423414","过度发育综合症","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","临床表现","1567677478376602420","毛细血管畸形","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","诊断相关检查","1567677492538458135","B超","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","诊断相关检查","1567677492610776106","增强MRI","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476673646443","Beckwith-Wiedemann综合征","疾病","诊断相关检查","1567677492531014172","增强CT","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1576806136424577201","BII型三房心","疾病","分型分期标准",,"近端腔的血流通过共同的静脉干和垂直静脉汇入无名静脉或门静脉等异常途径最后进入右房，再通过房间隔缺损与真性左房腔（即远端心腔）相交通。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424160604","BI型三房心","疾病","分型分期标准",,"近端腔通过卵圆孔与右房交通。",,"0","临床诊疗指南——心血管外科学分册"
"1567677479223353102","Brugada综合征","疾病","诊断相关检查","1567677492927263558","心电图","观测操作","0","ISHNE-HRS动态心电图远程监测2017专家共识"
"1567677479223353102","Brugada综合征","疾病","诊断相关检查","1567677492631073243","动态心电图","观测操作","0","ISHNE-HRS动态心电图远程监测2017专家共识"
"1567677479223353102","Brugada综合征","疾病","诊断相关检查","1567677492694011656","基因筛查","观测操作","0","临床诊疗指南——心血管内科学分册"
"1567677479223353102","Brugada综合征","疾病","诊断相关检查","1567677492927263558","心电图","观测操作","0","临床诊疗指南——心血管内科学分册"
"1567677479223353102","Brugada综合征","疾病","诊断相关检查","1567677492627172631","电生理检查","观测操作","0","临床诊疗指南——心血管内科学分册"
"1567677479223353102","Brugada综合征","疾病","治疗方式","1567677493013266770","ICD治疗","操作","0","临床诊疗指南——心血管内科学分册"
"1567677478672465573","B型单心室","疾病","分型","1576806136424307853","BI型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677478672465573","B型单心室","疾病","分型","1576806136424552788","BII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677478672465573","B型单心室","疾病","分型","1576806136424618643","BIII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136424012126","B型三房心","疾病","分型","1576806136424160604","BI型三房心","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136424012126","B型三房心","疾病","分型","1576806136424577201","BII型三房心","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136424012126","B型三房心","疾病","分型分期标准",,"隔膜上无交通口，远端腔通过ASD与右房交通。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424050453","B型三尖瓣下移畸形","疾病","分型分期标准",,"房化右室明显扩大，前叶活动好。后叶、隔叶明显下移。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424031227","B型主动脉弓中断","疾病","分型分期标准",,"左颈总动脉与左锁骨下动脉之间的主动脉弓（55%）。",,"0","临床诊疗指南——心血管外科学分册"
"1595386466562485467","B型主动脉夹层","疾病","分型分期标准",,"降主动脉受累",,"0","临床诊疗指南——心血管内科学分册"
"1567677476992556555","Cobb综合征","疾病","临床表现","1567677476968555265","脊髓畸形","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","临床表现","1567677479252242502","神经根疼痛","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","临床表现","1567677480180440708","运动功能障碍","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","临床表现","1567677482864351242","感觉异常","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","临床表现","1567677476984178721","痉挛性麻痹","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","诊断相关检查","1567677492538458135","B超","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","诊断相关检查","1567677492610776106","增强MRI","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476992556555","Cobb综合征","疾病","诊断相关检查","1567677492531014172","增强CT","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677479418122061","C型单心室","疾病","分型","1576806136424672046","CI型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677479418122061","C型单心室","疾病","分型","1576806136424160072","CII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1567677479418122061","C型单心室","疾病","分型","1576806136424843008","CIII型单心室","疾病","0","临床诊疗指南——心血管外科学分册"
"1576806136424188106","C型三尖瓣下移畸形","疾病","分型分期标准",,"前叶活动受限，后叶、隔叶严重发育不良，仅剩部分瓣膜残迹组织。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424734082","C型主动脉弓中断","疾病","分型分期标准",,"无名动脉与左颈总动脉之间的主动脉弓（5%）。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424184286","C型主动脉夹层","疾病","治疗方式","1576806136452042518","主动脉弓部替换术十象鼻技术","操作","0","临床诊疗指南——心血管外科学分册"
"1576806136424370778","D型三尖瓣下移畸形","疾病","分型分期标准",,"房化右室明显扩大，全部瓣膜严重发育不全，形态为附着于右心室的膜状组织。功能右室发育不良，只有漏斗部，仅通过前隔交界相通。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424752726","FD置入","操作","并发症","1567677480168645533","血栓形成","疾病","0","中国蛛网膜下腔出血诊治指南2019"
"1567677476743570138","Gorham综合征","疾病","临床表现","1576806136433813255","进行性骨质破坏","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476743570138","Gorham综合征","疾病","临床表现","1576806136437823764","脉管系统增生","临床所见","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476743570138","Gorham综合征","疾病","临床表现","1567677478066618536","皮肤血管病变","疾病","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476743570138","Gorham综合征","疾病","诊断相关检查","1567677492538458135","B超","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476743570138","Gorham综合征","疾病","诊断相关检查","1567677492610776106","增强MRI","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1567677476743570138","Gorham综合征","疾病","诊断相关检查","1567677492531014172","增强CT","观测操作","0","血管瘤和脉管畸形诊断和治疗指南(2016版)"
"1585622404065054474","III级心功能受损","临床所见","分型分期标准",,"活动明显受限。休息时可无症状，轻于日常活动即引起显著的气促、疲乏、心悸",,"0","慢性心力衰竭基层诊疗指南(实践版·2019)"
"1585622404065054474","III级心功能受损","临床所见","分型分期标准",,"活动明显受限。休息时可无症状，轻于日常活动即引起显著的气促、疲乏、心悸",,"0","慢性心力衰竭基层诊疗指南(2019年)"
"1576806136424005001","III型共同动脉干","疾病","分型分期标准",,"左右肺动脉分别起源于动脉干远端的侧壁。",,"0","临床诊疗指南——心血管外科学分册"
"1576806136424631626","III型三尖瓣闭锁","疾病","分型分期标准",,"主动脉位于左前方，肺动脉位于右后方。",,"0","临床诊疗指南——心血管外科学分册"
