entityID,entity,entityTag,property,valueId,value,valueTag,group,source
1.56768E+18,大环内酯类抗生菌素中毒,疾病,治疗药物,1.61235E+18,5%葡萄糖生理盐水,药品,0,实用急性中毒救治手册
1.56768E+18,大环内酯类抗生菌素中毒,疾病,治疗方式,1.56768E+18,洗胃,操作,0,实用急性中毒救治手册
1.56768E+18,大环内酯类抗生菌素中毒,疾病,治疗方式,1.58771E+18,对症治疗,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗方式,1.57677E+18,支持疗法,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗方式,1.58771E+18,对症治疗,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗药物,1.56768E+18,氯丙嗪,药品,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗方式,1.61235E+18,导泻,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗方式,1.56768E+18,洗胃,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,治疗方式,1.56768E+18,透析,操作,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,躁动不安,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,谵妄,疾病,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.58562E+18,惊厥,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,高热,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,昏迷,疾病,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.58562E+18,死亡,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,直立性低血压,疾病,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,皮疹,疾病,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,排尿困难,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,乏力,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.57677E+18,头昏,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,眩晕,临床所见,0,实用急性中毒救治手册
1.56768E+18,单胺-氧化酶-抑制剂抗抑郁药中毒,疾病,临床表现,1.56768E+18,失眠,疾病,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗药物,1.56768E+18,维生素,药品,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗药物,1.58771E+18,肾上腺皮质激素,药品,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗药物,1.56768E+18,止痛药,药品,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗方式,1.56768E+18,理疗,操作,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗方式,1.61115E+18,按摩,操作,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗方式,1.56768E+18,水疗,操作,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,治疗方式,1.56768E+18,针灸,操作,0,实用急性中毒救治手册
1.56768E+18,多发性神经炎,疾病,临床表现,1.56768E+18,眼结膜炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,粒细胞减少,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,咽部溃疡,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,发热,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,紫瘢,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,黄疸,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,无力,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,衰弱,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,高铁血红蛋白血症,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,硫化血红蛋白血症,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,头痛,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.57677E+18,头晕,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,全身乏力,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.59539E+18,脑脊髓膜炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,视神经炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,良性颅内压升高,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,暂时性精神病,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,神经错乱,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,失眠,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,嗜睡,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,尿毒症,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,尿闭,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.58562E+18,血尿,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,尿急,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,尿痛,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,尿石症,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,尿少,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,恶心,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,呕吐,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,腹痛,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,胃肠道出血,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.61235E+18,肝细胞型肝炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,局灶性肝坏死,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,弥漫性肝坏死,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,胰腺炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,药物热,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,皮疹,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,皮炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,咳嗽,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,哮喘,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,呼吸困难,临床所见,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.58562E+18,过敏性休克,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,过敏性心肌炎,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,红斑狼疮,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,临床表现,1.56768E+18,中毒性肾病,疾病,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,碳酸氢钠,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,10%葡萄糖注射液,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.57677E+18,凝血酶原复合物,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,凝血酶,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,维生素K,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗方式,1.56768E+18,输血,操作,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.58771E+18,肾上腺皮质激素,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.61235E+18,抗组胺药物,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗方式,1.61235E+18,输尿管插管术,操作,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,氢化可的松,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗药物,1.56768E+18,地塞米松,药品,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗方式,1.58562E+18,催吐,操作,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗方式,1.56768E+18,洗胃,操作,0,实用急性中毒救治手册
1.56768E+18,磺胺类中毒,疾病,治疗方式,1.61235E+18,导泻,操作,0,实用急性中毒救治手册
1.61235E+18,急性砷化合物中毒,疾病,分型,1.61235E+18,急性砷化合物中毒,疾病,0,实用急性中毒救治手册
1.61235E+18,急性砷化合物中毒,疾病,临床表现,1.57677E+18,低血容量性休克,疾病,0,实用急性中毒救治手册
1.61235E+18,急性砷化合物中毒,疾病,临床表现,1.58562E+18,口干,临床所见,0,实用急性中毒救治手册
1.61235E+18,急性砷化合物中毒,疾病,临床表现,1.56768E+18,咽喉干,临床所见,0,实用急性中毒救治手册
1.61235E+18,急性砷化合物中毒,疾病,临床表现,1.56768E+18,咽喉痛,临床所见,0,实用急性中毒救治手册
